FID,oneway,length(m),beginX,beginY,endX,endY
4170,1,29.89337313,113.3471132,22.98777751,113.3468245,22.9877404
4171,0,15.49284344,113.3471865,22.98765521,113.3471132,22.98777751
4172,1,32.31520168,113.3479279,22.98774641,113.3482403,22.98778483
4173,1,68.39662843,113.3482403,22.98778483,113.348727,22.9873629
4174,1,20.51593632,113.3482403,22.98778483,113.3484386,22.98780922
4175,1,57.65499186,113.3484386,22.98780922,113.348727,22.9873629
4176,1,9.554384129,113.3484386,22.98780922,113.3485309,22.98782057
4177,1,91.33412632,113.3485309,22.98782057,113.349053,22.9871558
4178,1,13.30452595,113.3485309,22.98782057,113.3486595,22.98783639
4179,1,85.51821674,113.3486595,22.98783639,113.349053,22.9871558
4180,1,10.82943504,113.3486595,22.98783639,113.3487642,22.98784926
4181,1,124.5661672,113.3494347,22.9869143,113.3487642,22.98784926
4182,1,19.81165995,113.3487642,22.98784926,113.3489556,22.98787282
4183,1,75.55858866,113.3493263,22.9872835,113.3489556,22.98787282
4184,1,107.9119539,113.2651916,22.9870593,113.2646184,22.9878762
4185,1,81.33516114,113.3478987,22.98787847,113.3471132,22.98777751
4186,1,14.93586622,113.3478987,22.98787847,113.3479279,22.98774641
4187,1,21.85775508,113.3489556,22.98787282,113.3491669,22.9878988
4188,1,24.80633395,113.3481382,22.98790926,113.3478987,22.98787847
4189,1,17.33675265,113.3481382,22.98790926,113.3482403,22.98778483
4190,1,105.0307253,113.2677322,22.987914,113.2668429,22.9874438
4191,1,226.0698616,113.2677322,22.987914,113.2659229,22.9867531
4192,1,23.60127973,113.3483662,22.98793856,113.3481382,22.98790926
4193,1,16.13834464,113.3483662,22.98793856,113.3484386,22.98780922
4194,1,195.8850359,113.2667446,22.9869465,113.2683232,22.9879419
4195,1,248.8359724,113.2683232,22.9879419,113.2698811,22.9863461
4196,1,8.923559619,113.3484523,22.98794964,113.3483662,22.98793856
4197,1,16.41171589,113.3484523,22.98794964,113.3485309,22.98782057
4198,1,46.64549269,113.3491669,22.9878988,113.3496168,22.9879604
4199,1,131.7481583,113.3496168,22.9879604,113.3505388,22.9873888
4200,1,13.82147764,113.3485858,22.98796679,113.3484523,22.98794964
4201,1,16.30272887,113.3485858,22.98796679,113.3486595,22.98783639
4202,1,10.18094447,113.3486841,22.98797943,113.3485858,22.98796679
4203,1,16.59174543,113.3487642,22.98784926,113.3486841,22.98797943
4204,1,20.04734295,113.3488778,22.98800432,113.3486841,22.98797943
4205,1,16.61439732,113.3489556,22.98787282,113.3488778,22.98800432
4206,1,23.42764565,113.349104,22.9880334,113.3488778,22.98800432
4207,0,195.5272025,113.2751155,22.9865481,113.2761209,22.9880478
4208,1,148.5423319,113.2761209,22.9880478,113.2772621,22.9872316
4209,1,381.2752547,113.3846421,22.988062,113.384307,22.9876096
4210,0,136.8731312,113.2642498,22.9881061,113.2649954,22.9870813
4211,1,450.0499678,113.3856307,22.9849012,113.3846346,22.9881202
4212,1,356.3208298,113.2700709,22.9863123,113.2729427,22.9881222
4213,1,247.3641129,113.2729427,22.9881222,113.2743133,22.9862855
4214,1,217.6551954,113.3468473,22.9881228,113.3448733,22.987424
4215,1,43.40333308,113.2680808,22.9881356,113.2677322,22.987914
4216,1,60.20582036,113.384307,22.9876096,113.3841688,22.98813779
4217,1,49.26568247,113.3841688,22.98813779,113.3846421,22.988062
4218,1,5.332901267,113.3468893,22.98815122,113.3468473,22.9881228
4219,0,47.3427105,113.3471132,22.98777751,113.3468893,22.98815122
4220,1,96.20638501,113.3500333,22.9881515,113.349104,22.9880334
4221,1,172.9285479,113.3839183,22.98817789,113.3844019,22.9866839
4222,1,26.06971331,113.3839183,22.98817789,113.3841688,22.98813779
4223,0,18.28488765,113.2761209,22.9880478,113.276215,22.988188
4224,1,143.65319,113.2773098,22.9873858,113.276215,22.988188
4225,1,8.516865492,113.3469563,22.9881966,113.3468893,22.98815122
4226,1,7.131100757,113.3841688,22.98813779,113.3841524,22.98820035
4227,1,50.24550335,113.3846346,22.9881202,113.3841524,22.98820035
4228,1,355.8882198,113.2728496,22.9882366,113.2699893,22.9864176
4229,1,15.86698841,113.2728496,22.9882366,113.2729427,22.9881222
4230,1,7.309963296,113.3839016,22.98824204,113.3839183,22.98817789
4231,1,26.13451102,113.3841524,22.98820035,113.3839016,22.98824204
4232,1,24.22839463,113.2729427,22.9881222,113.2731322,22.9882528
4233,1,225.4672576,113.2743684,22.9865697,113.2731322,22.9882528
4234,1,52.20454588,113.3834168,22.9882582,113.3839183,22.98817789
4235,1,42.95001071,113.3481735,22.9882828,113.3483662,22.98793856
4236,1,331.3307189,113.3468015,22.9882977,113.3438126,22.9871994
4237,0,18.55686594,113.3468893,22.98815122,113.3468015,22.9882977
4238,1,49.37584206,113.3839016,22.98824204,113.3834278,22.9883208
4239,1,328.0871943,113.3496168,22.9879604,113.3527878,22.9883503
4240,1,177.1433788,113.3512923,22.9876251,113.3527878,22.9883503
4241,1,25.65834006,113.2730459,22.9883802,113.2728496,22.9882366
4242,1,16.6583908,113.2731322,22.9882528,113.2730459,22.9883802
4243,1,50.71205615,113.3488778,22.98800432,113.34864,22.9884057
4244,1,92.80632839,113.2683232,22.9879419,113.2690755,22.9884075
4245,1,258.9321723,113.2699893,22.9864176,113.2690755,22.9884075
4246,1,246.969765,113.3524189,22.9884546,113.3500333,22.9881515
4247,1,98.32295268,113.2616479,22.9884648,113.2621906,22.9877331
4248,1,172.0729576,113.2625682,22.98761061,113.2639645,22.98847117
4249,1,94.60645022,113.2646184,22.9878762,113.2639645,22.98847117
4250,1,73.61205964,113.3479202,22.9885226,113.3481382,22.98790926
4251,1,333.1977238,113.3371077,22.9867618,113.3344892,22.9885421
4252,1,164.7954851,113.2638066,22.98857422,113.2625008,22.98770897
4253,1,19.80593792,113.2639645,22.98847117,113.2638066,22.98857422
4254,1,24.93013881,113.2639645,22.98847117,113.2641654,22.98859788
4255,1,92.54641383,113.2646184,22.9878762,113.2641654,22.98859788
4256,1,13.5869029,113.3479397,22.98864389,113.3479202,22.9885226
4257,1,46.77983815,113.3479397,22.98864389,113.3481735,22.9882828
4258,1,275.1467208,113.3527878,22.9883503,113.355446,22.9886851
4259,1,578.8488537,113.3506912,22.98653883,113.355446,22.9886851
4260,1,23.31613285,113.355446,22.9886851,113.3556718,22.9887095
4261,1,10.04025554,113.3479843,22.9887246,113.3479397,22.98864389
4262,1,52.65212289,113.3479843,22.9887246,113.3481735,22.9882828
4263,1,32.32637614,113.2640616,22.98874556,113.2638066,22.98857422
4264,1,19.51408017,113.2641654,22.98859788,113.2640616,22.98874556
4265,1,491.919553,113.3089511,22.9848719,113.3066691,22.98875859
4266,1,159.2118506,113.3064841,22.98875961,113.307301,22.9875376
4267,1,18.97751643,113.3064841,22.98875961,113.3066691,22.98875859
4268,1,145.3389052,113.4537338,22.9887934,113.4544734,22.9876744
4269,1,8.861190354,113.3480236,22.98879583,113.3479843,22.9887246
4270,1,103.6059273,113.3480236,22.98879583,113.3484523,22.98794964
4271,1,137.4732494,113.4539118,22.9888011,113.4544734,22.9876744
4272,1,163.4071944,113.4547579,22.987503,113.4540805,22.988838
4273,1,137.9251278,113.2691903,22.9888388,113.2680808,22.9881356
4274,1,1124.925686,113.2806423,22.9888419,113.2793451,22.9787844
4275,1,155.8205843,113.4547579,22.987503,113.4543087,22.9888466
4276,1,301.2664579,113.3553226,22.988864,113.3524189,22.9884546
4277,1,28.96834831,113.355446,22.9886851,113.3553226,22.988864
4278,1,341.0548736,113.3153398,22.9861852,113.3137544,22.9888915
4279,1,13.99155965,113.3481058,22.98889358,113.3480236,22.98879583
4280,1,113.9709466,113.3481058,22.98889358,113.3485858,22.98796679
4281,1,35.64587464,113.3556665,22.9889105,113.3553226,22.988864
4282,1,27.10342877,113.3556665,22.9889105,113.3556718,22.9887095
4283,0,354.1304492,113.3192595,22.9889466,113.3181246,22.9865235
4284,1,11.48228358,113.3481908,22.9889611,113.3481058,22.98889358
4285,1,120.1231685,113.3486841,22.98797943,113.3481908,22.9889611
4286,1,546.1235643,113.3022437,22.9890278,113.307301,22.9875376
4287,1,436.6659681,113.3022437,22.9890278,113.3064841,22.98875961
4288,1,16.00616649,113.3483271,22.9890284,113.3481908,22.9889611
4289,1,76.15236814,113.34864,22.9884057,113.3483271,22.9890284
4290,1,42.49921409,113.3066691,22.98875859,113.3064567,22.989088
4291,1,38.08902105,113.3486893,22.989099,113.3483271,22.9890284
4292,1,128.3801139,113.34864,22.9884057,113.3494854,22.9891061
4293,0,255.6987469,113.3172398,22.9870594,113.3178707,22.9891274
4294,0,143.8384587,113.3178707,22.9891274,113.3192595,22.9889466
4295,1,225.120459,113.3494854,22.9891061,113.3500333,22.9881515
4296,1,76.81472356,113.3344892,22.9885421,113.334641,22.9891545
4297,1,383.6767039,113.3820114,22.9891816,113.3844019,22.9866839
4298,1,185.4463486,113.3820114,22.9891816,113.3834168,22.9882582
4299,1,56.44986828,113.3061906,22.9891907,113.3064841,22.98875961
4300,1,29.5677729,113.3064567,22.989088,113.3061906,22.9891907
4301,1,416.2339593,113.3061906,22.9891907,113.3021425,22.9892024
4302,1,150.297237,113.3477011,22.9892222,113.3478987,22.98787847
4303,1,68.67611681,113.3477011,22.9892222,113.3479397,22.98864389
4304,1,183.9322776,113.3834278,22.9883208,113.3821234,22.9892712
4305,1,147.4433911,113.3501116,22.989284,113.3486893,22.989099
4306,1,256.7338761,113.3524189,22.9884546,113.3501116,22.989284
4307,1,121.4205799,113.2638066,22.98857422,113.2629645,22.9893378
4308,0,1400.469886,113.2973203,22.9782538,113.3011997,22.9893638
4309,1,113.3577252,113.3011997,22.9893638,113.3022437,22.9890278
4310,1,238.1516094,113.2731322,22.9882528,113.2750369,22.9894823
4311,1,193.9343084,113.2750369,22.9894823,113.2761209,22.9880478
4312,1,168.0743894,113.3476583,22.9895228,113.3469563,22.9881966
4313,1,33.58823503,113.3476583,22.9895228,113.3477011,22.9892222
4314,1,94.54163759,113.3476583,22.9895228,113.3479843,22.9887246
4315,1,89.4114976,113.3476583,22.9895228,113.3480236,22.98879583
4316,1,101.0239735,113.4531532,22.98953,113.4537338,22.9887934
4317,1,375.1432725,113.3130974,22.9895556,113.3148652,22.9865909
4318,1,15.58503353,113.2750369,22.9894823,113.2751638,22.9895597
4319,1,186.3099253,113.276215,22.988188,113.2751638,22.9895597
4320,1,237.6692201,113.2749772,22.989566,113.2730459,22.9883802
4321,1,11.11102935,113.2749772,22.989566,113.2750369,22.9894823
4322,1,180.0158107,113.3344892,22.9885421,113.3331454,22.9895871
4323,1,99.64569533,113.4534735,22.9896038,113.4539118,22.9888011
4324,1,98.73987729,113.4540805,22.988838,113.4536392,22.9896301
4325,0,514.820062,113.3190162,22.9858176,113.3213543,22.989631
4326,1,15.43222969,113.2751026,22.989643,113.2749772,22.989566
4327,1,11.15976596,113.2751638,22.9895597,113.2751026,22.989643
4328,1,98.62999871,113.3137544,22.9888915,113.3132895,22.9896709
4329,1,680.9500559,113.3066691,22.98875859,113.3130212,22.9896792
4330,1,15.76272146,113.3130212,22.9896792,113.3130974,22.9895556
4331,1,120.2227333,113.3342823,22.9897043,113.3331454,22.9895871
4332,1,85.01740853,113.3342823,22.9897043,113.334641,22.9891545
4333,1,199.3074346,113.2717503,22.98972,113.2728496,22.9882366
4334,1,261.1980947,113.3821234,22.9892712,113.3835725,22.9897629
4335,1,171.8441589,113.3835725,22.9897629,113.3839016,22.98824204
4336,1,23.70471373,113.3130212,22.9896792,113.3132148,22.98979608
4337,1,15.8409572,113.3132895,22.9896709,113.3132148,22.98979608
4338,0,125.9920977,113.3200178,22.9898137,113.3192595,22.9889466
4339,0,138.8943032,113.3213543,22.989631,113.3200178,22.9898137
4340,1,74.30838203,113.381903,22.9898446,113.3820114,22.9891816
4341,1,417.8573212,113.2580787,22.9862181,113.2571269,22.9898467
4342,1,119.1839086,113.4543087,22.9888466,113.4539216,22.9898597
4343,1,194.652486,113.3475287,22.9898639,113.3468015,22.9882977
4344,1,40.05632438,113.3475287,22.9898639,113.3476583,22.9895228
4345,1,66.377569,113.3821234,22.9892712,113.3820353,22.9898648
4346,1,428.2087954,113.256965,22.9898881,113.2579286,22.9861662
4347,1,688.0790925,113.3128902,22.98989183,113.3064567,22.989088
4348,1,27.11799939,113.3128902,22.98989183,113.3130212,22.9896792
4349,1,17.68745281,113.2571101,22.98997436,113.256965,22.9898881
4350,1,14.24565799,113.2571269,22.9898467,113.2571101,22.98997436
4351,1,309.7406349,113.2690755,22.9884075,113.2715736,22.98997814
4352,1,33.85110395,113.2715736,22.98997814,113.2717503,22.98972
4353,1,24.07790153,113.3130873,22.99000993,113.3128902,22.98989183
4354,1,27.05984392,113.3132148,22.98979608,113.3130873,22.99000993
4355,1,238.9997337,113.2711142,22.9900563,113.2691903,22.9888388
4356,1,333.3940933,113.277493,22.9873095,113.2784871,22.9901727
4357,1,34.30768768,113.2784871,22.9901727,113.2787942,22.9900499
4358,1,333.4647589,113.2783777,22.9902245,113.2773098,22.9873858
4359,1,12.60197998,113.2783777,22.9902245,113.2784871,22.9901727
4360,1,35.17216195,113.2714019,22.99022915,113.2711142,22.9900563
4361,1,32.91684897,113.2714019,22.99022915,113.2715736,22.98997814
4362,1,322.3880302,113.2641654,22.98859788,113.2667633,22.9902364
4363,1,293.3968376,113.2667633,22.9902364,113.2680808,22.9881356
4364,1,17.32863242,113.2784871,22.9901727,113.2785605,22.9903136
4365,1,30.61577277,113.2788373,22.9902101,113.2785605,22.9903136
4366,1,57.33637561,113.3126132,22.9903414,113.3128902,22.98989183
4367,1,80.47393879,113.2715736,22.98997814,113.2722395,22.9903625
4368,1,251.5418643,113.2730459,22.9883802,113.2722395,22.9903625
4369,1,17.26952205,113.2784472,22.9903665,113.2783777,22.9902245
4370,1,13.01383971,113.2785605,22.9903136,113.2784472,22.9903665
4371,1,30.16674447,113.2716486,22.99037741,113.2714019,22.99022915
4372,1,33.33851396,113.2716486,22.99037741,113.2719706,22.9903891
4373,1,34.79890479,113.2667633,22.9902364,113.2670437,22.9904133
4374,1,328.0804254,113.2691903,22.9888388,113.2670437,22.9904133
4375,1,57.01577645,113.3130873,22.99000993,113.3128186,22.9904605
4376,1,33.26185741,113.2712283,22.9904828,113.2714019,22.99022915
4377,1,40.14307011,113.2712856,22.9905075,113.2716486,22.99037741
4378,1,74.49906027,113.3818956,22.9905143,113.381903,22.9898446
4379,1,73.61209802,113.3820353,22.9898648,113.3818956,22.9905143
4380,1,182.2705803,113.3483271,22.9890284,113.3476317,22.9905425
4381,1,294.6335843,113.3501116,22.989284,113.3476317,22.9905425
4382,1,156.8668108,113.3132148,22.98979608,113.314496,22.9905696
4383,1,220.5116078,113.3137544,22.9888915,113.314496,22.9905696
4384,1,18.40022328,113.2711278,22.9906204,113.2712283,22.9904828
4385,1,20.5378354,113.2711278,22.9906204,113.2712856,22.9905075
4386,1,1332.234144,113.2795066,22.9787819,113.2805243,22.9906869
4387,1,114.6945397,113.2774154,22.9907501,113.2783777,22.9902245
4388,1,273.0428691,113.2751638,22.9895597,113.2774154,22.9907501
4389,1,395.7860567,113.2672089,22.99081085,113.2640616,22.98874556
4390,1,97.01537262,113.2723867,22.9908209,113.2714852,22.9906996
4391,1,90.24096598,113.2723867,22.9908209,113.2716486,22.99037741
4392,0,197.6646355,113.3178707,22.9891274,113.317696,22.9908346
4393,1,111.8217646,113.2722395,22.9903625,113.2731421,22.9909288
4394,1,327.2769296,113.2599368,22.9909555,113.2616479,22.9884648
4395,1,194.4603527,113.2738932,22.9910063,113.2749772,22.989566
4396,1,195.6101981,113.2751026,22.989643,113.2739988,22.9910831
4397,1,259.2205586,113.2629645,22.9893378,113.2615423,22.991255
4398,1,259.9627928,113.2629645,22.9893378,113.2615423,22.991255
4399,1,2169.968941,113.3556718,22.9887095,113.3766459,22.9912717
4400,1,273.3924909,113.2767402,22.991278,113.2751026,22.989643
4401,1,90.65411482,113.2767402,22.991278,113.2774154,22.9907501
4402,1,36.13457556,113.2599071,22.99127919,113.2599368,22.9909555
4403,1,476.6841923,113.2625008,22.98770897,113.2599071,22.99127919
4404,1,68.80932258,113.2731421,22.9909288,113.2736877,22.99129033
4405,1,37.87067263,113.2736877,22.99129033,113.2738932,22.9910063
4406,1,189.7586209,113.2784472,22.9903665,113.2769322,22.9913409
4407,1,112.8251014,113.3128186,22.9904605,113.3122747,22.9913455
4408,1,69.5846893,113.2731421,22.9909288,113.2736419,22.99135367
4409,1,8.443863353,113.2736419,22.99135367,113.2736877,22.99129033
4410,1,295.2512185,113.2571269,22.9898467,113.2594977,22.99135764
4411,1,389.0046836,113.2594977,22.99135764,113.2616479,22.9884648
4412,1,13.48909007,113.2736877,22.99129033,113.2737946,22.99136121
4413,1,37.24880962,113.2739988,22.9910831,113.2737946,22.99136121
4414,1,202.4015258,113.2719706,22.9903891,113.2736264,22.99137502
4415,1,2.846973317,113.2736264,22.99137502,113.2736419,22.99135367
4416,1,13.57273236,113.2736419,22.99135367,113.2737393,22.99143654
4417,1,10.08901131,113.2737946,22.99136121,113.2737393,22.99143654
4418,1,13.41093855,113.2736264,22.99137502,113.2737357,22.99144153
4419,1,0.669141494,113.2737393,22.99143654,113.2737357,22.99144153
4420,1,289.0784207,113.2594395,22.99144258,113.2571101,22.98997436
4421,1,11.1453792,113.2594395,22.99144258,113.2594977,22.99135764
4422,1,4.126727093,113.2737357,22.99144153,113.2737693,22.991462
4423,1,4.170491198,113.2737393,22.99143654,113.2737693,22.991462
4424,1,388.5674725,113.3155536,22.9914982,113.3122747,22.9913455
4425,1,301.9292247,113.3155536,22.9914982,113.3130873,22.99000993
4426,1,29.69753405,113.2594977,22.99135764,113.2597406,22.9915037
4427,1,30.17076809,113.2599071,22.99127919,113.2597406,22.9915037
4428,1,139.8086757,113.2735289,22.99150975,113.2723867,22.9908209
4429,1,17.96407119,113.2735289,22.99150975,113.2736264,22.99137502
4430,0,237.3834442,113.3207327,22.9915454,113.3213543,22.989631
4431,0,92.22880659,113.3216318,22.9915292,113.3207327,22.9915454
4432,0,204.2708852,113.3195915,22.9915529,113.3200178,22.9898137
4433,0,117.349958,113.3207327,22.9915454,113.3195915,22.9915529
4434,1,2167.887206,113.3766073,22.9915695,113.3556665,22.9889105
4435,0,33.22718814,113.3766073,22.9915695,113.3766459,22.9912717
4436,0,220.490363,113.317696,22.9908346,113.3195915,22.9915529
4437,1,13.2934025,113.273638,22.99157462,113.2735289,22.99150975
4438,1,17.82570156,113.2737357,22.99144153,113.273638,22.99157462
4439,1,20.91829687,113.2734694,22.99159201,113.2732991,22.9914881
4440,1,10.96736727,113.2734694,22.99159201,113.2735289,22.99150975
4441,1,29.48081011,113.2596562,22.99161746,113.2594395,22.99144258
4442,1,15.28756274,113.2597406,22.9915037,113.2596562,22.99161746
4443,1,13.21666351,113.273577,22.99165766,113.2734694,22.99159201
4444,1,11.12128618,113.273638,22.99157462,113.273577,22.99165766
4445,1,196.0187182,113.2672089,22.99081085,113.2688584,22.9916693
4446,1,34.72130799,113.2597406,22.9915037,113.2600224,22.99167741
4447,1,45.94270279,113.2600224,22.99167741,113.2599071,22.99127919
4448,0,389.3774,113.3141481,22.9895368,113.3168121,22.9917381
4449,0,138.3276163,113.3168121,22.9917381,113.317696,22.9908346
4450,1,440.1525646,113.3766459,22.9912717,113.3808935,22.9918387
4451,1,42.76333088,113.2688584,22.9916693,113.2692275,22.9918489
4452,1,274.9966612,113.2670437,22.9904133,113.2692275,22.9918489
4453,1,36.69171854,113.2732703,22.9918672,113.2734694,22.99159201
4454,1,270.1190566,113.314496,22.9905696,113.3167021,22.9919016
4455,0,21.33815163,113.3167021,22.9919016,113.3168121,22.9917381
4456,1,33.88501852,113.2602211,22.9919185,113.2600224,22.99167741
4457,1,37.53439393,113.273577,22.99165766,113.2733713,22.9919379
4458,1,235.6354093,113.2702057,22.991942,113.2711142,22.9900563
4459,1,174.401054,113.2702057,22.991942,113.2711278,22.9906204
4460,1,82.76218732,113.3808935,22.9918387,113.3816919,22.9919471
4461,1,160.0962606,113.3816919,22.9919471,113.3818956,22.9905143
4462,1,838.8877267,113.3420748,22.9919475,113.3342823,22.9897043
4463,1,181.5955109,113.2714852,22.9906996,113.2704302,22.9920129
4464,1,372.9388545,113.3467401,22.9920136,113.3481058,22.98889358
4465,1,368.0140124,113.3481908,22.9889611,113.3468217,22.9920318
4466,1,14.69179829,113.2701179,22.9920468,113.2702057,22.991942
4467,1,118.2458245,113.3165177,22.9920836,113.3155536,22.9914982
4468,0,27.64307429,113.3165177,22.9920836,113.3167021,22.9919016
4469,1,99.0534221,113.2692275,22.9918489,113.2701179,22.9920468
4470,1,435.6431787,113.3808166,22.992096,113.3766073,22.9915695
4471,1,40.92408489,113.3808166,22.992096,113.3808935,22.9918387
4472,1,143.7966404,113.3816919,22.9919471,113.3830791,22.9921354
4473,1,69.39003317,113.2596562,22.99161746,113.2592842,22.9921407
4474,1,24.76012571,113.3830791,22.9921354,113.3833183,22.99216574
4475,1,267.4898316,113.3833183,22.99216574,113.3835725,22.9897629
4476,1,24.93627634,113.3833183,22.99216574,113.3835592,22.9921963
4477,1,447.3710314,113.3841524,22.98820035,113.3835592,22.9921963
4478,1,23.74173787,113.3835592,22.9921963,113.3837885,22.9922254
4479,1,41.88606176,113.2795628,22.9922323,113.2799662,22.99226584
4480,1,386.2004634,113.2799662,22.99226584,113.2806423,22.9888419
4481,1,30.45128897,113.3837885,22.9922254,113.384082,22.9922669
4482,1,128.8192989,113.2600224,22.99167741,113.2610969,22.99227605
4483,1,122.5521064,113.2615423,22.991255,113.2610969,22.99227605
4484,1,146.6530492,113.274841,22.9922903,113.273638,22.99157462
4485,1,126.7255052,113.2606472,22.9922975,113.2596562,22.99161746
4486,1,15.1243742,113.2799662,22.99226584,113.2801054,22.99230962
4487,1,184.8176266,113.2805243,22.9906869,113.2801054,22.99230962
4488,1,46.90279256,113.384082,22.9922669,113.3845356,22.9923207
4489,0,29.61011999,113.3213692,22.9923224,113.321334,22.9920571
4490,0,86.96300744,113.3207081,22.9923278,113.3207327,22.9915454
4491,0,67.80436522,113.3213692,22.9923224,113.3207081,22.9923278
4492,1,231.5019103,113.383056,22.9923577,113.3808166,22.992096
4493,1,24.85002978,113.3832958,22.99239008,113.383056,22.9923577
4494,1,24.95948288,113.3832958,22.99239008,113.3833183,22.99216574
4495,1,128.1176397,113.2587303,22.9923945,113.2594395,22.99144258
4496,1,21.89059891,113.2801054,22.99230962,113.280294,22.99240068
4497,1,191.5590296,113.2805243,22.9906869,113.280294,22.99240068
4498,1,24.93137527,113.3835363,22.99242257,113.3832958,22.99239008
4499,1,25.17522287,113.3835592,22.9921963,113.3835363,22.99242257
4500,1,33.46403355,113.2610969,22.99227605,113.2613764,22.99243098
4501,1,492.4489883,113.2640616,22.98874556,113.2613764,22.99243098
4502,1,19.51788578,113.3837246,22.992448,113.3835363,22.99242257
4503,1,103.7939089,113.2610507,22.99245483,113.2602211,22.9919185
4504,1,20.36395674,113.2610969,22.99227605,113.2610507,22.99245483
4505,1,232.1045898,113.2737946,22.99136121,113.275715,22.99246425
4506,1,168.6111479,113.275715,22.99246425,113.2767402,22.991278
4507,1,323.667179,113.2698082,22.9924658,113.2672089,22.99081085
4508,1,56.24133218,113.2698082,22.9924658,113.2701179,22.9920468
4509,1,167.112679,113.2749477,22.9924728,113.273577,22.99165766
4510,1,288.1460765,113.2571101,22.98997436,113.2575347,22.9924878
4511,1,35.04877176,113.3840617,22.9924999,113.3837246,22.992448
4512,1,36.4096965,113.384082,22.9922669,113.3840617,22.9924999
4513,1,46.81335494,113.2610306,22.99252685,113.2606472,22.9922975
4514,1,8.239824816,113.2610507,22.99245483,113.2610306,22.99252685
4515,1,17.84795489,113.275715,22.99246425,113.2758746,22.99252839
4516,1,171.0589224,113.2769322,22.9913409,113.2758746,22.99252839
4517,1,228.2456668,113.2737693,22.991462,113.2756536,22.9925474
4518,1,11.15868779,113.2756536,22.9925474,113.275715,22.99246425
4519,1,188.7708734,113.3845356,22.9923207,113.3863596,22.9925486
4520,1,147.759297,113.2769322,22.9913409,113.2770666,22.9925591
4521,1,42.58124128,113.3844717,22.9925602,113.3840617,22.9924999
4522,1,36.17016801,113.3844717,22.9925602,113.3845356,22.9923207
4523,1,24.67698247,113.2612465,22.99258404,113.2610507,22.99245483
4524,1,21.56471434,113.2613764,22.99243098,113.2612465,22.99258404
4525,1,25.43677186,113.270019,22.9925868,113.2698082,22.9924658
4526,1,76.288416,113.2704302,22.9920129,113.270019,22.9925868
4527,1,18.34592196,113.2756536,22.9925474,113.2758209,22.99260584
4528,1,10.19200796,113.2758746,22.99252839,113.2758209,22.99260584
4529,1,21.26541852,113.2612047,22.99263119,113.2610306,22.99252685
4530,1,6.75961194,113.2612465,22.99258404,113.2612047,22.99263119
4531,1,85.86536912,113.2755852,22.99264368,113.274841,22.9922903
4532,1,12.76377495,113.2755852,22.99264368,113.2756536,22.9925474
4533,1,495.3076588,113.2784849,22.992648,113.2806423,22.9888419
4534,1,120.1958643,113.2784849,22.992648,113.2795628,22.9922323
4535,1,2.786026212,113.2612047,22.99263119,113.2611874,22.99265063
4536,1,7.704919208,113.2758209,22.99260584,113.2757804,22.9926644
4537,1,13.85584592,113.2613126,22.9926959,113.2611874,22.99265063
4538,1,13.18846808,113.2613126,22.9926959,113.2612047,22.99263119
4539,1,18.19471396,113.2757502,22.99270418,113.2755852,22.99264368
4540,1,5.388152741,113.2757804,22.9926644,113.2757502,22.99270418
4541,1,21.61469554,113.2610306,22.99252685,113.2609706,22.99271386
4542,1,24.05216126,113.2611874,22.99265063,113.2609706,22.99271386
4543,1,65.83049405,113.2755263,22.99272977,113.2749477,22.9924728
4544,1,11.29012296,113.2755263,22.99272977,113.2755852,22.99264368
4545,1,48.34451948,113.2758209,22.99260584,113.2762691,22.9927407
4546,1,226.7946374,113.3441077,22.9927531,113.3420748,22.9919475
4547,1,151.862705,113.2770666,22.9925591,113.2784849,22.992648
4548,1,17.66408591,113.2756866,22.99278777,113.2755263,22.99272977
4549,1,11.3220847,113.2757502,22.99270418,113.2756866,22.99278777
4550,1,193.3594437,113.3863394,22.992798,113.3844717,22.9925602
4551,1,40.81106,113.3863596,22.9925486,113.3863394,22.992798
4552,1,30.3972835,113.270019,22.9925868,113.2698552,22.9928155
4553,1,83.8415366,113.2762691,22.9927407,113.2770783,22.99284576
4554,1,128.5504369,113.2758746,22.99252839,113.2770783,22.99284576
4555,1,148.4542181,113.2770783,22.99284576,113.2784849,22.992648
4556,1,349.0813845,113.2576362,22.9928777,113.256965,22.9898881
4557,1,163.5014842,113.2575347,22.9924878,113.2587303,22.9923945
4558,0,63.90937648,113.3206994,22.9929016,113.3207081,22.9923278
4559,1,83.2550483,113.2765255,22.992925,113.2757502,22.99270418
4560,1,492.7657635,113.3863596,22.9925486,113.3911405,22.9928801
4561,1,650.0151713,113.3331454,22.9895871,113.3279533,22.992941
4562,1,82.74105679,113.2607388,22.9929501,113.2606472,22.9922975
4563,1,35.4194318,113.2609706,22.99271386,113.2607388,22.9929501
4564,0,74.83622578,113.3911405,22.9928801,113.3918075,22.9929888
4565,1,60.86515063,113.2618108,22.9929945,113.2613126,22.9926959
4566,1,73.59749817,113.2618108,22.9929945,113.2612465,22.99258404
4567,1,201.0371603,113.3181571,22.9930785,113.3165177,22.9920836
4568,1,129.6265492,113.3462722,22.99310062,113.3467401,22.9920136
4569,1,400.4209498,113.3459601,22.9931213,113.3475287,22.9898639
4570,1,32.62913679,113.3459601,22.9931213,113.3462722,22.99310062
4571,1,8.196967457,113.3462722,22.99310062,113.3463452,22.99312845
4572,1,130.9459495,113.3468217,22.9920318,113.3463452,22.99312845
